id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
430,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,11017,UNIT,2017
1762,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,34347,UNIT,2022
831,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,24858,UNIT,2019
2067,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KERAJINAN,12947,UNIT,2023
469,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,7645,UNIT,2017
232,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,14006,UNIT,2016
1037,32,JAWA BARAT,3275,KOTA BEKASI,KERAJINAN,27695,UNIT,2019
635,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,30470,UNIT,2018
213,32,JAWA BARAT,3274,KOTA CIREBON,FASHION,5221,UNIT,2016
1808,32,JAWA BARAT,3271,KOTA BOGOR,JASA,11681,UNIT,2022
1673,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,53537,UNIT,2022
473,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,92208,UNIT,2017
941,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AGRIBISNIS,13416,UNIT,2019
658,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,22150,UNIT,2018
1147,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KERAJINAN,18731,UNIT,2020
1071,32,JAWA BARAT,3279,KOTA BANJAR,AGRIBISNIS,4614,UNIT,2019
1911,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,42479,UNIT,2023
1494,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,96084,UNIT,2021
1990,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,16832,UNIT,2023
602,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,10850,UNIT,2018
406,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,9947,UNIT,2017
1276,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,6188,UNIT,2020
70,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,9357,UNIT,2016
2134,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,26749,UNIT,2023
1075,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,4633,UNIT,2019
838,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,20345,UNIT,2019
1689,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,35999,UNIT,2022
1018,32,JAWA BARAT,3273,KOTA BANDUNG,JASA,54935,UNIT,2019
1980,32,JAWA BARAT,3209,KABUPATEN CIREBON,OBAT-OBATAN,24373,UNIT,2023
104,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,INDUSTRI,31671,UNIT,2016
455,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,14528,UNIT,2017
1647,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KERAJINAN,39773,UNIT,2022
937,32,JAWA BARAT,3213,KABUPATEN SUBANG,KERAJINAN,22385,UNIT,2019
150,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,10228,UNIT,2016
731,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,5235,UNIT,2018
1065,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,19096,UNIT,2019
1885,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,9279,UNIT,2022
508,32,JAWA BARAT,3276,KOTA DEPOK,JASA,18400,UNIT,2017
1074,32,JAWA BARAT,3279,KOTA BANJAR,INDUSTRI,7710,UNIT,2019
819,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,51921,UNIT,2019
660,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,14114,UNIT,2018
460,32,JAWA BARAT,3271,KOTA BOGOR,OBAT-OBATAN,3474,UNIT,2017
1419,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,25898,UNIT,2021
1748,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,25757,UNIT,2022
2056,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,42852,UNIT,2023
2149,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,21102,UNIT,2023
1083,32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,91439,UNIT,2020
117,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KERAJINAN,22323,UNIT,2016
924,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,66483,UNIT,2019
1972,32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,44920,UNIT,2023
1553,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,149738,UNIT,2021
618,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,14066,UNIT,2018
1415,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,55427,UNIT,2021
81,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,32892,UNIT,2016
1639,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,53419,UNIT,2022
245,32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,10271,UNIT,2016
1687,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KERAJINAN,22277,UNIT,2022
1041,32,JAWA BARAT,3276,KOTA DEPOK,AGRIBISNIS,23210,UNIT,2019
894,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,91524,UNIT,2019
2030,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,OBAT-OBATAN,6155,UNIT,2023
1581,32,JAWA BARAT,3276,KOTA DEPOK,AGRIBISNIS,28959,UNIT,2021
1636,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,78598,UNIT,2022
1100,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,23394,UNIT,2020
592,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,16871,UNIT,2018
420,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,16396,UNIT,2017
2034,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,212012,UNIT,2023
139,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,10458,UNIT,2016
2082,32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,7454,UNIT,2023
896,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,27943,UNIT,2019
1800,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,OBAT-OBATAN,6091,UNIT,2022
1405,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,76196,UNIT,2021
907,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KERAJINAN,18354,UNIT,2019
7,32,JAWA BARAT,3201,KABUPATEN BOGOR,KERAJINAN,25798,UNIT,2016
1155,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,28530,UNIT,2020
297,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KERAJINAN,20897,UNIT,2017
869,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,32736,UNIT,2019
674,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,INDUSTRI,40291,UNIT,2018
348,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,10301,UNIT,2017
1831,32,JAWA BARAT,3274,KOTA CIREBON,AGRIBISNIS,6233,UNIT,2022
400,32,JAWA BARAT,3213,KABUPATEN SUBANG,OBAT-OBATAN,7203,UNIT,2017
829,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,51581,UNIT,2019
1596,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,11485,UNIT,2021
85,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,37092,UNIT,2016
717,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KERAJINAN,5435,UNIT,2018
899,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,38474,UNIT,2019
1798,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA,8618,UNIT,2022
1709,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,56246,UNIT,2022
1579,32,JAWA BARAT,3275,KOTA BEKASI,KULINER,68158,UNIT,2021
1352,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,57256,UNIT,2021
372,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,7771,UNIT,2017
1529,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,12577,UNIT,2021
1293,32,JAWA BARAT,3274,KOTA CIREBON,FASHION,7257,UNIT,2020
240,32,JAWA BARAT,3276,KOTA DEPOK,OBAT-OBATAN,11446,UNIT,2016
552,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,29717,UNIT,2018
897,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,24734,UNIT,2019
1946,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,48860,UNIT,2023
1318,32,JAWA BARAT,3276,KOTA DEPOK,JASA,26755,UNIT,2020
1869,32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,16691,UNIT,2022
1111,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,40660,UNIT,2020
2085,32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,18886,UNIT,2023
752,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,3141,UNIT,2018
2148,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,12857,UNIT,2023
1317,32,JAWA BARAT,3276,KOTA DEPOK,KERAJINAN,14996,UNIT,2020
1923,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,103514,UNIT,2023
722,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,9425,UNIT,2018
514,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,8226,UNIT,2017
1725,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,35183,UNIT,2022
858,32,JAWA BARAT,3205,KABUPATEN GARUT,JASA,34359,UNIT,2019
1241,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,24160,UNIT,2020
943,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,15992,UNIT,2019
1059,32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,11370,UNIT,2019
1735,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,81025,UNIT,2022
1950,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,19534,UNIT,2023
1804,32,JAWA BARAT,3271,KOTA BOGOR,INDUSTRI,27643,UNIT,2022
1700,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,OBAT-OBATAN,6093,UNIT,2022
207,32,JAWA BARAT,3273,KOTA BANDUNG,KERAJINAN,28132,UNIT,2016
606,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,18491,UNIT,2018
34,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,114537,UNIT,2016
1169,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,51578,UNIT,2020
730,32,JAWA BARAT,3271,KOTA BOGOR,OBAT-OBATAN,5909,UNIT,2018
168,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA,13063,UNIT,2016
1620,32,JAWA BARAT,3279,KOTA BANJAR,OBAT-OBATAN,2094,UNIT,2021
709,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,29124,UNIT,2018
2157,32,JAWA BARAT,3279,KOTA BANJAR,KERAJINAN,4548,UNIT,2023
488,32,JAWA BARAT,3274,KOTA CIREBON,JASA,6131,UNIT,2017
614,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,46315,UNIT,2018
784,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,16086,UNIT,2018
695,32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,41292,UNIT,2018
1893,32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,175827,UNIT,2023
1702,32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,29731,UNIT,2022
1522,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,6505,UNIT,2021
1757,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KERAJINAN,11636,UNIT,2022
1642,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,37298,UNIT,2022
1862,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,6364,UNIT,2022
166,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,18395,UNIT,2016
1712,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,23852,UNIT,2022
1381,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,48587,UNIT,2021
1891,32,JAWA BARAT,3201,KABUPATEN BOGOR,AGRIBISNIS,49106,UNIT,2023
450,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,OBAT-OBATAN,3739,UNIT,2017
73,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,10570,UNIT,2016
1203,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,48270,UNIT,2020
1048,32,JAWA BARAT,3276,KOTA DEPOK,JASA,23144,UNIT,2019
305,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,85079,UNIT,2017
1488,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,12178,UNIT,2021
682,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,22580,UNIT,2018
494,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,37238,UNIT,2017
412,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,23455,UNIT,2017
1300,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,3034,UNIT,2020
678,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,13511,UNIT,2018
19,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,34674,UNIT,2016
1168,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,37335,UNIT,2020
919,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,22117,UNIT,2019
1982,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,24066,UNIT,2023
1384,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,234452,UNIT,2021
664,32,JAWA BARAT,3213,KABUPATEN SUBANG,INDUSTRI,42666,UNIT,2018
17,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KERAJINAN,23016,UNIT,2016
179,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,10440,UNIT,2016
2131,32,JAWA BARAT,3277,KOTA CIMAHI,AGRIBISNIS,9435,UNIT,2023
30,32,JAWA BARAT,3203,KABUPATEN CIANJUR,OBAT-OBATAN,8641,UNIT,2016
1618,32,JAWA BARAT,3279,KOTA BANJAR,JASA,5266,UNIT,2021
337,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KERAJINAN,17870,UNIT,2017
1320,32,JAWA BARAT,3276,KOTA DEPOK,OBAT-OBATAN,14048,UNIT,2020
156,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,21401,UNIT,2016
1976,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,59737,UNIT,2023
269,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,2996,UNIT,2016
811,32,JAWA BARAT,3201,KABUPATEN BOGOR,AGRIBISNIS,53968,UNIT,2019
349,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,15717,UNIT,2017
1011,32,JAWA BARAT,3273,KOTA BANDUNG,AGRIBISNIS,28749,UNIT,2019
1734,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,108793,UNIT,2022
929,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,44510,UNIT,2019
242,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,5695,UNIT,2016
985,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,12233,UNIT,2019
364,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,57026,UNIT,2017
701,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,15234,UNIT,2018
1254,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,INDUSTRI,25631,UNIT,2020
775,32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,36466,UNIT,2018
244,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,8064,UNIT,2016
723,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,18069,UNIT,2018
189,32,JAWA BARAT,3271,KOTA BOGOR,KULINER,12615,UNIT,2016
289,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,39805,UNIT,2017
950,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,OBAT-OBATAN,5083,UNIT,2019
538,32,JAWA BARAT,3279,KOTA BANJAR,JASA,2214,UNIT,2017
108,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA,13889,UNIT,2016
1850,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,17959,UNIT,2022
1523,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,15888,UNIT,2021
1322,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,5057,UNIT,2020
1961,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,15970,UNIT,2023
736,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,6098,UNIT,2018
1991,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,14542,UNIT,2023
563,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,51269,UNIT,2018
64,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,35240,UNIT,2016
1676,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,57461,UNIT,2022
1838,32,JAWA BARAT,3274,KOTA CIREBON,JASA,9100,UNIT,2022
120,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,8922,UNIT,2016
1910,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,33256,UNIT,2023
477,32,JAWA BARAT,3273,KOTA BANDUNG,KERAJINAN,38658,UNIT,2017
2102,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,7987,UNIT,2023
2051,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,27392,UNIT,2023
1963,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,26138,UNIT,2023
1726,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,27205,UNIT,2022
645,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,27229,UNIT,2018
1414,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,71970,UNIT,2021
710,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,9553,UNIT,2018
407,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KERAJINAN,7079,UNIT,2017
1052,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,5834,UNIT,2019
1400,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,20410,UNIT,2021
889,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,23418,UNIT,2019
1177,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KERAJINAN,26853,UNIT,2020
1411,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,27388,UNIT,2021
974,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,INDUSTRI,63371,UNIT,2019
673,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,16409,UNIT,2018
1492,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,30345,UNIT,2021
1819,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,13257,UNIT,2022
1758,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,16078,UNIT,2022
2072,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,16920,UNIT,2023
1242,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,15381,UNIT,2020
1003,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,11212,UNIT,2019
766,32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,24819,UNIT,2018
1681,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,28045,UNIT,2022
440,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,6713,UNIT,2017
1455,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,37525,UNIT,2021
1172,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,15266,UNIT,2020
1425,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,36208,UNIT,2021
1501,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,35170,UNIT,2021
1534,32,JAWA BARAT,3271,KOTA BOGOR,INDUSTRI,24529,UNIT,2021
1525,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,16612,UNIT,2021
1151,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,13772,UNIT,2020
258,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,10565,UNIT,2016
1028,32,JAWA BARAT,3274,KOTA CIREBON,JASA,5229,UNIT,2019
1407,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KERAJINAN,22663,UNIT,2021
2106,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,12394,UNIT,2023
1663,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,64520,UNIT,2022
1817,32,JAWA BARAT,3272,KOTA SUKABUMI,KERAJINAN,6738,UNIT,2022
1314,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,36035,UNIT,2020
260,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,4753,UNIT,2016
129,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,16752,UNIT,2016
1516,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,21852,UNIT,2021
587,32,JAWA BARAT,3205,KABUPATEN GARUT,KERAJINAN,26641,UNIT,2018
1912,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,35726,UNIT,2023
521,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,12115,UNIT,2017
536,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,2664,UNIT,2017
238,32,JAWA BARAT,3276,KOTA DEPOK,JASA,17239,UNIT,2016
2155,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,8599,UNIT,2023
1332,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,7955,UNIT,2020
2145,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,39173,UNIT,2023
56,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,21863,UNIT,2016
1500,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,18921,UNIT,2021
823,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,75695,UNIT,2019
1267,32,JAWA BARAT,3271,KOTA BOGOR,KERAJINAN,13637,UNIT,2020
790,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,2976,UNIT,2018
1799,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,15468,UNIT,2022
379,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,16271,UNIT,2017
669,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,22113,UNIT,2018
1058,32,JAWA BARAT,3277,KOTA CIMAHI,JASA,9325,UNIT,2019
183,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,17194,UNIT,2016
611,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,11161,UNIT,2018
1077,32,JAWA BARAT,3279,KOTA BANJAR,KERAJINAN,4354,UNIT,2019
464,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,12174,UNIT,2017
1358,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,59137,UNIT,2021
782,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,4721,UNIT,2018
1884,32,JAWA BARAT,3279,KOTA BANJAR,INDUSTRI,7742,UNIT,2022
1199,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,25592,UNIT,2020
1089,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,79369,UNIT,2020
638,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,18384,UNIT,2018
1493,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,68920,UNIT,2021
55,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,31189,UNIT,2016
788,32,JAWA BARAT,3277,KOTA CIMAHI,JASA,5739,UNIT,2018
757,32,JAWA BARAT,3274,KOTA CIREBON,KERAJINAN,6036,UNIT,2018
1764,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,152316,UNIT,2022
624,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,75358,UNIT,2018
1201,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,23116,UNIT,2020
1811,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,5194,UNIT,2022
1256,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,10103,UNIT,2020
114,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,53447,UNIT,2016
1877,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KERAJINAN,17895,UNIT,2022
347,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KERAJINAN,8330,UNIT,2017
1858,32,JAWA BARAT,3276,KOTA DEPOK,JASA,32027,UNIT,2022
1774,32,JAWA BARAT,3216,KABUPATEN BEKASI,INDUSTRI,170095,UNIT,2022
945,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,26658,UNIT,2019
1909,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,94893,UNIT,2023
1123,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,43822,UNIT,2020
10,32,JAWA BARAT,3201,KABUPATEN BOGOR,OBAT-OBATAN,20564,UNIT,2016
2008,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,33761,UNIT,2023
1126,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,39160,UNIT,2020
466,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,3944,UNIT,2017
640,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,8049,UNIT,2018
1373,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,82010,UNIT,2021
1496,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,49220,UNIT,2021
