id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
656,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,15817,UNIT,2018
1057,32,JAWA BARAT,3277,KOTA CIMAHI,KERAJINAN,8341,UNIT,2019
1020,32,JAWA BARAT,3273,KOTA BANDUNG,OBAT-OBATAN,26409,UNIT,2019
684,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,40856,UNIT,2018
415,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,28846,UNIT,2017
746,32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,31835,UNIT,2018
2075,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,11667,UNIT,2023
1296,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2941,UNIT,2020
469,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,5426,UNIT,2017
497,32,JAWA BARAT,3275,KOTA BEKASI,KERAJINAN,27699,UNIT,2017
1191,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AGRIBISNIS,17669,UNIT,2020
2056,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,22533,UNIT,2023
1795,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,13212,UNIT,2022
1200,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,10859,UNIT,2020
1663,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,34319,UNIT,2022
971,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,15512,UNIT,2019
513,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,5273,UNIT,2017
328,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA,19006,UNIT,2017
1203,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,28751,UNIT,2020
1232,32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,21646,UNIT,2020
1336,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,7919,UNIT,2020
150,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,10127,UNIT,2016
2119,32,JAWA BARAT,3275,KOTA BEKASI,KULINER,33409,UNIT,2023
353,32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,25678,UNIT,2017
1973,32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,55612,UNIT,2023
1517,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KERAJINAN,26599,UNIT,2021
969,32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,34914,UNIT,2019
293,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,29278,UNIT,2017
13,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,38718,UNIT,2016
94,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,24390,UNIT,2016
90,32,JAWA BARAT,3209,KABUPATEN CIREBON,OBAT-OBATAN,12422,UNIT,2016
1545,32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,6994,UNIT,2021
487,32,JAWA BARAT,3274,KOTA CIREBON,KERAJINAN,5425,UNIT,2017
131,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AGRIBISNIS,8292,UNIT,2016
1685,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,19346,UNIT,2022
830,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,12633,UNIT,2019
919,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,13808,UNIT,2019
1584,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,37179,UNIT,2021
814,32,JAWA BARAT,3201,KABUPATEN BOGOR,INDUSTRI,71047,UNIT,2019
843,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,48158,UNIT,2019
758,32,JAWA BARAT,3274,KOTA CIREBON,JASA,3587,UNIT,2018
1961,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,13250,UNIT,2023
1207,32,JAWA BARAT,3213,KABUPATEN SUBANG,KERAJINAN,20629,UNIT,2020
1944,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,INDUSTRI,32344,UNIT,2023
2011,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,32046,UNIT,2023
1277,32,JAWA BARAT,3272,KOTA SUKABUMI,KERAJINAN,5443,UNIT,2020
1481,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AGRIBISNIS,10835,UNIT,2021
734,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,8292,UNIT,2018
879,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,18454,UNIT,2019
1045,32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,28513,UNIT,2019
1156,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,6925,UNIT,2020
2131,32,JAWA BARAT,3277,KOTA CIMAHI,AGRIBISNIS,7039,UNIT,2023
1500,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,14634,UNIT,2021
1383,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,44558,UNIT,2021
1687,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KERAJINAN,18812,UNIT,2022
2106,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,6057,UNIT,2023
1406,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,16727,UNIT,2021
1384,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,91710,UNIT,2021
935,32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,30457,UNIT,2019
1091,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AGRIBISNIS,28675,UNIT,2020
1466,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,21463,UNIT,2021
133,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,8081,UNIT,2016
905,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,20396,UNIT,2019
1780,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,20485,UNIT,2022
1019,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,64955,UNIT,2019
432,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,14218,UNIT,2017
1960,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,8619,UNIT,2023
155,32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,35803,UNIT,2016
2133,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,12386,UNIT,2023
288,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,24906,UNIT,2017
813,32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,54496,UNIT,2019
14,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,INDUSTRI,33385,UNIT,2016
710,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,9318,UNIT,2018
832,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,24000,UNIT,2019
1013,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,62025,UNIT,2019
1681,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,25110,UNIT,2022
992,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,7586,UNIT,2019
1875,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,19186,UNIT,2022
149,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,17074,UNIT,2016
51,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AGRIBISNIS,24105,UNIT,2016
1030,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,1861,UNIT,2019
191,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,3021,UNIT,2016
515,32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,6714,UNIT,2017
692,32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,17619,UNIT,2018
970,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,15759,UNIT,2019
1350,32,JAWA BARAT,3279,KOTA BANJAR,OBAT-OBATAN,1634,UNIT,2020
1168,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,41389,UNIT,2020
1735,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,39324,UNIT,2022
1912,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,28556,UNIT,2023
2135,32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,11707,UNIT,2023
1642,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,34392,UNIT,2022
1651,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,52280,UNIT,2022
945,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,15544,UNIT,2019
808,32,JAWA BARAT,3279,KOTA BANJAR,JASA,3769,UNIT,2018
609,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,11399,UNIT,2018
663,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,17483,UNIT,2018
1723,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,23756,UNIT,2022
966,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,23012,UNIT,2019
2143,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,14998,UNIT,2023
1434,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,42004,UNIT,2021
600,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,9194,UNIT,2018
590,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,15844,UNIT,2018
138,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,9787,UNIT,2016
1241,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,22983,UNIT,2020
738,32,JAWA BARAT,3272,KOTA SUKABUMI,JASA,4175,UNIT,2018
987,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KERAJINAN,8601,UNIT,2019
1823,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,69773,UNIT,2022
1122,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,27162,UNIT,2020
538,32,JAWA BARAT,3279,KOTA BANJAR,JASA,2138,UNIT,2017
571,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,37362,UNIT,2018
430,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,9638,UNIT,2017
1145,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,25801,UNIT,2020
1060,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,3239,UNIT,2019
1936,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,36954,UNIT,2023
1183,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,19727,UNIT,2020
1340,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,6638,UNIT,2020
1670,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,16399,UNIT,2022
1997,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KERAJINAN,15031,UNIT,2023
805,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,4398,UNIT,2018
688,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA,21394,UNIT,2018
1323,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,10192,UNIT,2020
291,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,19239,UNIT,2017
2128,32,JAWA BARAT,3276,KOTA DEPOK,JASA,30509,UNIT,2023
1437,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,25794,UNIT,2021
253,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,9732,UNIT,2016
1130,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,13707,UNIT,2020
143,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,27986,UNIT,2016
351,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,32560,UNIT,2017
1175,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,27676,UNIT,2020
2039,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,40316,UNIT,2023
1641,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,27924,UNIT,2022
492,32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,14022,UNIT,2017
91,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AGRIBISNIS,12104,UNIT,2016
2088,32,JAWA BARAT,3272,KOTA SUKABUMI,JASA,5308,UNIT,2023
816,32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,26327,UNIT,2019
725,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,9164,UNIT,2018
276,32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,37562,UNIT,2017
27,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KERAJINAN,20561,UNIT,2016
1774,32,JAWA BARAT,3216,KABUPATEN BEKASI,INDUSTRI,59845,UNIT,2022
739,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,4407,UNIT,2018
1352,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,50246,UNIT,2021
458,32,JAWA BARAT,3271,KOTA BOGOR,JASA,6732,UNIT,2017
182,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,5308,UNIT,2016
809,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,3513,UNIT,2018
1600,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,3885,UNIT,2021
1426,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,9969,UNIT,2021
402,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,7435,UNIT,2017
920,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,8605,UNIT,2019
1752,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,9933,UNIT,2022
1526,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,5774,UNIT,2021
976,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,14937,UNIT,2019
255,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,11306,UNIT,2016
585,32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,26140,UNIT,2018
774,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,23004,UNIT,2018
1478,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,23533,UNIT,2021
56,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,18853,UNIT,2016
217,32,JAWA BARAT,3274,KOTA CIREBON,KERAJINAN,4616,UNIT,2016
782,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,4153,UNIT,2018
857,32,JAWA BARAT,3205,KABUPATEN GARUT,KERAJINAN,22942,UNIT,2019
643,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,12135,UNIT,2018
1273,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,5155,UNIT,2020
120,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,9774,UNIT,2016
316,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,20811,UNIT,2017
1288,32,JAWA BARAT,3273,KOTA BANDUNG,JASA,34092,UNIT,2020
1376,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,21620,UNIT,2021
1640,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,22231,UNIT,2022
1736,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,24982,UNIT,2022
486,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2967,UNIT,2017
381,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AGRIBISNIS,22681,UNIT,2017
70,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,9025,UNIT,2016
927,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KERAJINAN,19552,UNIT,2019
1050,32,JAWA BARAT,3276,KOTA DEPOK,OBAT-OBATAN,11464,UNIT,2019
1696,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,10441,UNIT,2022
1579,32,JAWA BARAT,3275,KOTA BEKASI,KULINER,35437,UNIT,2021
1904,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,INDUSTRI,54261,UNIT,2023
28,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,25295,UNIT,2016
1438,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,37635,UNIT,2021
1721,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,16753,UNIT,2022
1537,32,JAWA BARAT,3271,KOTA BOGOR,KERAJINAN,8914,UNIT,2021
1251,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AGRIBISNIS,8519,UNIT,2020
340,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,7381,UNIT,2017
1419,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,14883,UNIT,2021
1026,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,4613,UNIT,2019
673,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,11170,UNIT,2018
388,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,23337,UNIT,2017
932,32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,13059,UNIT,2019
463,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,5349,UNIT,2017
1859,32,JAWA BARAT,3276,KOTA DEPOK,KULINER,29389,UNIT,2022
1219,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,10642,UNIT,2020
1313,32,JAWA BARAT,3276,KOTA DEPOK,FASHION,28218,UNIT,2020
1556,32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,33880,UNIT,2021
1398,32,JAWA BARAT,3205,KABUPATEN GARUT,JASA,25259,UNIT,2021
411,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AGRIBISNIS,31504,UNIT,2017
524,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,14239,UNIT,2017
110,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,4337,UNIT,2016
378,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA,14667,UNIT,2017
1159,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,10870,UNIT,2020
2156,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,3800,UNIT,2023
2160,32,JAWA BARAT,3279,KOTA BANJAR,OBAT-OBATAN,1529,UNIT,2023
173,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,7287,UNIT,2016
1231,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,32048,UNIT,2020
1930,32,JAWA BARAT,3204,KABUPATEN BANDUNG,OBAT-OBATAN,23177,UNIT,2023
1194,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,46685,UNIT,2020
222,32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,12283,UNIT,2016
1307,32,JAWA BARAT,3275,KOTA BEKASI,KERAJINAN,31932,UNIT,2020
1974,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,46818,UNIT,2023
637,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KERAJINAN,15236,UNIT,2018
1195,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,33514,UNIT,2020
1482,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,8835,UNIT,2021
556,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,17405,UNIT,2018
939,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,20988,UNIT,2019
1964,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,15481,UNIT,2023
224,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,26167,UNIT,2016
948,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,11075,UNIT,2019
146,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,13495,UNIT,2016
1854,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,40712,UNIT,2022
346,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,8713,UNIT,2017
371,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,8772,UNIT,2017
396,32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,17524,UNIT,2017
178,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA,5619,UNIT,2016
2,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,38117,UNIT,2016
958,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA,20968,UNIT,2019
81,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,30763,UNIT,2016
2024,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,INDUSTRI,16313,UNIT,2023
1176,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,16347,UNIT,2020
1680,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,16409,UNIT,2022
1720,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,8289,UNIT,2022
386,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,14106,UNIT,2017
862,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,16941,UNIT,2019
1297,32,JAWA BARAT,3274,KOTA CIREBON,KERAJINAN,6452,UNIT,2020
1080,32,JAWA BARAT,3279,KOTA BANJAR,OBAT-OBATAN,1901,UNIT,2019
1235,32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,45152,UNIT,2020
1502,32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,26154,UNIT,2021
1748,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,20560,UNIT,2022
1698,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,13653,UNIT,2022
1643,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,50449,UNIT,2022
470,32,JAWA BARAT,3272,KOTA SUKABUMI,OBAT-OBATAN,1500,UNIT,2017
1858,32,JAWA BARAT,3276,KOTA DEPOK,JASA,30049,UNIT,2022
1756,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,12073,UNIT,2022
400,32,JAWA BARAT,3213,KABUPATEN SUBANG,OBAT-OBATAN,6868,UNIT,2017
676,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,7387,UNIT,2018
2146,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,13266,UNIT,2023
220,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,2202,UNIT,2016
2098,32,JAWA BARAT,3273,KOTA BANDUNG,JASA,61570,UNIT,2023
1519,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,16053,UNIT,2021
44,32,JAWA BARAT,3205,KABUPATEN GARUT,INDUSTRI,48417,UNIT,2016
211,32,JAWA BARAT,3274,KOTA CIREBON,AGRIBISNIS,4485,UNIT,2016
671,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AGRIBISNIS,7360,UNIT,2018
355,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,34938,UNIT,2017
1485,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,13699,UNIT,2021
1892,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,41711,UNIT,2023
823,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,48386,UNIT,2019
852,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,20430,UNIT,2019
368,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,13614,UNIT,2017
1204,32,JAWA BARAT,3213,KABUPATEN SUBANG,INDUSTRI,31328,UNIT,2020
250,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,2495,UNIT,2016
1957,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KERAJINAN,19787,UNIT,2023
136,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,6239,UNIT,2016
1989,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,26124,UNIT,2023
48,32,JAWA BARAT,3205,KABUPATEN GARUT,JASA,26226,UNIT,2016
2079,32,JAWA BARAT,3271,KOTA BOGOR,KULINER,13136,UNIT,2023
678,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,11995,UNIT,2018
2066,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,6042,UNIT,2023
1022,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,3793,UNIT,2019
348,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,9317,UNIT,2017
2041,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,39557,UNIT,2023
62,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,9644,UNIT,2016
1666,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,36461,UNIT,2022
664,32,JAWA BARAT,3213,KABUPATEN SUBANG,INDUSTRI,22734,UNIT,2018
96,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,12500,UNIT,2016
479,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,54374,UNIT,2017
1765,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,39210,UNIT,2022
1504,32,JAWA BARAT,3216,KABUPATEN BEKASI,INDUSTRI,49818,UNIT,2021
894,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,39737,UNIT,2019
1140,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,12428,UNIT,2020
1616,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,2058,UNIT,2021
743,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,39060,UNIT,2018
323,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,20799,UNIT,2017
1150,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,9844,UNIT,2020
532,32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,2273,UNIT,2017
2089,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,7155,UNIT,2023
1908,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,39688,UNIT,2023
1262,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,6534,UNIT,2020
1569,32,JAWA BARAT,3274,KOTA CIREBON,KULINER,4507,UNIT,2021
1393,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,35654,UNIT,2021
1798,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA,7588,UNIT,2022
2150,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,6305,UNIT,2023
292,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,25429,UNIT,2017
