id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
445,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,9792,UNIT,2017
365,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,19592,UNIT,2017
471,32,JAWA BARAT,3273,KOTA BANDUNG,AGRIBISNIS,37270,UNIT,2017
461,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,3217,UNIT,2017
300,32,JAWA BARAT,3203,KABUPATEN CIANJUR,OBAT-OBATAN,7128,UNIT,2017
517,32,JAWA BARAT,3277,KOTA CIMAHI,KERAJINAN,6120,UNIT,2017
345,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,12841,UNIT,2017
396,32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,16824,UNIT,2017
462,32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,3034,UNIT,2017
357,32,JAWA BARAT,3209,KABUPATEN CIREBON,KERAJINAN,20976,UNIT,2017
509,32,JAWA BARAT,3276,KOTA DEPOK,KULINER,19398,UNIT,2017
478,32,JAWA BARAT,3273,KOTA BANDUNG,JASA,37510,UNIT,2017
489,32,JAWA BARAT,3274,KOTA CIREBON,KULINER,4611,UNIT,2017
430,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,8018,UNIT,2017
469,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,5564,UNIT,2017
473,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,67124,UNIT,2017
406,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,7239,UNIT,2017
455,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,10574,UNIT,2017
508,32,JAWA BARAT,3276,KOTA DEPOK,JASA,13394,UNIT,2017
460,32,JAWA BARAT,3271,KOTA BOGOR,OBAT-OBATAN,2528,UNIT,2017
420,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,11935,UNIT,2017
297,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KERAJINAN,15210,UNIT,2017
348,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,7498,UNIT,2017
400,32,JAWA BARAT,3213,KABUPATEN SUBANG,OBAT-OBATAN,5242,UNIT,2017
372,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,5655,UNIT,2017
514,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,5986,UNIT,2017
488,32,JAWA BARAT,3274,KOTA CIREBON,JASA,4461,UNIT,2017
450,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,OBAT-OBATAN,2720,UNIT,2017
305,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,61934,UNIT,2017
494,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,27106,UNIT,2017
412,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,17074,UNIT,2017
337,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KERAJINAN,13007,UNIT,2017
349,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,11441,UNIT,2017
364,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,41512,UNIT,2017
289,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,28976,UNIT,2017
538,32,JAWA BARAT,3279,KOTA BANJAR,JASA,1610,UNIT,2017
477,32,JAWA BARAT,3273,KOTA BANDUNG,KERAJINAN,28140,UNIT,2017
407,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KERAJINAN,5151,UNIT,2017
440,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,4885,UNIT,2017
521,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,8818,UNIT,2017
536,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,1938,UNIT,2017
379,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,11844,UNIT,2017
464,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,8860,UNIT,2017
347,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KERAJINAN,6062,UNIT,2017
466,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,2869,UNIT,2017
497,32,JAWA BARAT,3275,KOTA BEKASI,KERAJINAN,19721,UNIT,2017
356,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,16551,UNIT,2017
279,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,46473,UNIT,2017
358,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,28648,UNIT,2017
437,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KERAJINAN,16762,UNIT,2017
298,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,22896,UNIT,2017
344,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,21195,UNIT,2017
516,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,5739,UNIT,2017
351,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,22681,UNIT,2017
308,32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA,33474,UNIT,2017
457,32,JAWA BARAT,3271,KOTA BOGOR,KERAJINAN,6542,UNIT,2017
453,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,14609,UNIT,2017
368,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,10042,UNIT,2017
313,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,42209,UNIT,2017
363,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,19557,UNIT,2017
451,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,7166,UNIT,2017
463,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,5280,UNIT,2017
280,32,JAWA BARAT,3201,KABUPATEN BOGOR,OBAT-OBATAN,16695,UNIT,2017
296,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,24781,UNIT,2017
500,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,7874,UNIT,2017
333,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,13722,UNIT,2017
312,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,12135,UNIT,2017
429,32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,19826,UNIT,2017
341,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,7184,UNIT,2017
490,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,1924,UNIT,2017
278,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,30927,UNIT,2017
316,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,23394,UNIT,2017
285,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,26391,UNIT,2017
332,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,5810,UNIT,2017
492,32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,10390,UNIT,2017
474,32,JAWA BARAT,3273,KOTA BANDUNG,INDUSTRI,56024,UNIT,2017
498,32,JAWA BARAT,3275,KOTA BEKASI,JASA,19701,UNIT,2017
388,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,17082,UNIT,2017
446,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,7422,UNIT,2017
271,32,JAWA BARAT,3201,KABUPATEN BOGOR,AGRIBISNIS,39160,UNIT,2017
322,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,11402,UNIT,2017
426,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,19224,UNIT,2017
472,32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,17631,UNIT,2017
284,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,INDUSTRI,60216,UNIT,2017
448,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA,4248,UNIT,2017
336,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,14988,UNIT,2017
324,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,INDUSTRI,49565,UNIT,2017
327,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KERAJINAN,16364,UNIT,2017
393,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,25015,UNIT,2017
303,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,48945,UNIT,2017
441,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AGRIBISNIS,6502,UNIT,2017
398,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,15048,UNIT,2017
301,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,29022,UNIT,2017
375,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,12865,UNIT,2017
506,32,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,18016,UNIT,2017
520,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,2152,UNIT,2017
391,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,12778,UNIT,2017
458,32,JAWA BARAT,3271,KOTA BOGOR,JASA,4931,UNIT,2017
294,32,JAWA BARAT,3203,KABUPATEN CIANJUR,INDUSTRI,36613,UNIT,2017
436,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,9731,UNIT,2017
422,32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,11052,UNIT,2017
302,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,23464,UNIT,2017
401,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AGRIBISNIS,8899,UNIT,2017
434,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,INDUSTRI,25479,UNIT,2017
359,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,27191,UNIT,2017
272,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,31710,UNIT,2017
496,32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,12923,UNIT,2017
532,32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,1817,UNIT,2017
444,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,INDUSTRI,15244,UNIT,2017
428,32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA,15734,UNIT,2017
360,32,JAWA BARAT,3209,KABUPATEN CIREBON,OBAT-OBATAN,9172,UNIT,2017
335,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,13788,UNIT,2017
366,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,16125,UNIT,2017
299,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,20924,UNIT,2017
307,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KERAJINAN,27836,UNIT,2017
510,32,JAWA BARAT,3276,KOTA DEPOK,OBAT-OBATAN,6566,UNIT,2017
524,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,15770,UNIT,2017
486,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2847,UNIT,2017
381,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AGRIBISNIS,15089,UNIT,2017
501,32,JAWA BARAT,3276,KOTA DEPOK,AGRIBISNIS,11173,UNIT,2017
465,32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,4476,UNIT,2017
339,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,11044,UNIT,2017
394,32,JAWA BARAT,3213,KABUPATEN SUBANG,INDUSTRI,33081,UNIT,2017
403,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,12931,UNIT,2017
529,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,11583,UNIT,2017
292,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,18745,UNIT,2017
399,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,21098,UNIT,2017
452,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,5146,UNIT,2017
525,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,11367,UNIT,2017
310,32,JAWA BARAT,3204,KABUPATEN BANDUNG,OBAT-OBATAN,13153,UNIT,2017
527,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KERAJINAN,5056,UNIT,2017
507,32,JAWA BARAT,3276,KOTA DEPOK,KERAJINAN,16232,UNIT,2017
386,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,14915,UNIT,2017
523,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,14303,UNIT,2017
395,32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,25173,UNIT,2017
424,32,JAWA BARAT,3216,KABUPATEN BEKASI,INDUSTRI,34822,UNIT,2017
295,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,34034,UNIT,2017
485,32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,3390,UNIT,2017
421,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,22753,UNIT,2017
512,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,4086,UNIT,2017
338,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,10796,UNIT,2017
459,32,JAWA BARAT,3271,KOTA BOGOR,KULINER,7245,UNIT,2017
380,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,3741,UNIT,2017
329,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,17422,UNIT,2017
385,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,32165,UNIT,2017
513,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,5950,UNIT,2017
416,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,16736,UNIT,2017
311,32,JAWA BARAT,3205,KABUPATEN GARUT,AGRIBISNIS,16224,UNIT,2017
476,32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,21884,UNIT,2017
389,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,25468,UNIT,2017
414,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,55866,UNIT,2017
515,32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,7114,UNIT,2017
467,32,JAWA BARAT,3272,KOTA SUKABUMI,KERAJINAN,3604,UNIT,2017
511,32,JAWA BARAT,3277,KOTA CIMAHI,AGRIBISNIS,5625,UNIT,2017
499,32,JAWA BARAT,3275,KOTA BEKASI,KULINER,25755,UNIT,2017
286,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,24374,UNIT,2017
326,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,15421,UNIT,2017
439,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,11611,UNIT,2017
522,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,7293,UNIT,2017
350,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,OBAT-OBATAN,3705,UNIT,2017
309,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,32423,UNIT,2017
443,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,7744,UNIT,2017
320,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,10133,UNIT,2017
315,32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,36761,UNIT,2017
331,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,12745,UNIT,2017
275,32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,49735,UNIT,2017
402,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,5180,UNIT,2017
369,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,13306,UNIT,2017
447,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KERAJINAN,5235,UNIT,2017
405,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,14172,UNIT,2017
343,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,11827,UNIT,2017
353,32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,24674,UNIT,2017
387,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KERAJINAN,12031,UNIT,2017
484,32,JAWA BARAT,3274,KOTA CIREBON,INDUSTRI,7893,UNIT,2017
482,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,2994,UNIT,2017
535,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,4146,UNIT,2017
537,32,JAWA BARAT,3279,KOTA BANJAR,KERAJINAN,1892,UNIT,2017
330,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,7351,UNIT,2017
431,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,14988,UNIT,2017
274,32,JAWA BARAT,3201,KABUPATEN BOGOR,INDUSTRI,88254,UNIT,2017
342,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,5159,UNIT,2017
526,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,6786,UNIT,2017
282,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,15189,UNIT,2017
287,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KERAJINAN,20251,UNIT,2017
273,32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,62363,UNIT,2017
390,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,9844,UNIT,2017
533,32,JAWA BARAT,3279,KOTA BANJAR,FASHION,4098,UNIT,2017
435,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,23826,UNIT,2017
318,32,JAWA BARAT,3205,KABUPATEN GARUT,JASA,16543,UNIT,2017
377,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KERAJINAN,6360,UNIT,2017
518,32,JAWA BARAT,3277,KOTA CIMAHI,JASA,3294,UNIT,2017
470,32,JAWA BARAT,3272,KOTA SUKABUMI,OBAT-OBATAN,1102,UNIT,2017
427,32,JAWA BARAT,3216,KABUPATEN BEKASI,KERAJINAN,22081,UNIT,2017
383,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,31553,UNIT,2017
433,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,16023,UNIT,2017
370,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,4991,UNIT,2017
290,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,8002,UNIT,2017
321,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AGRIBISNIS,17990,UNIT,2017
540,32,JAWA BARAT,3279,KOTA BANJAR,OBAT-OBATAN,969,UNIT,2017
502,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,11756,UNIT,2017
495,32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,29334,UNIT,2017
334,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,23925,UNIT,2017
306,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,31283,UNIT,2017
479,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,76029,UNIT,2017
346,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,8603,UNIT,2017
442,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,3853,UNIT,2017
304,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,103304,UNIT,2017
491,32,JAWA BARAT,3275,KOTA BEKASI,AGRIBISNIS,13631,UNIT,2017
410,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,OBAT-OBATAN,2939,UNIT,2017
367,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KERAJINAN,15463,UNIT,2017
487,32,JAWA BARAT,3274,KOTA CIREBON,KERAJINAN,3938,UNIT,2017
392,32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,10086,UNIT,2017
534,32,JAWA BARAT,3279,KOTA BANJAR,INDUSTRI,5746,UNIT,2017
493,32,JAWA BARAT,3275,KOTA BEKASI,FASHION,28692,UNIT,2017
293,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,30402,UNIT,2017
328,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA,13767,UNIT,2017
319,32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,22188,UNIT,2017
481,32,JAWA BARAT,3274,KOTA CIREBON,AGRIBISNIS,3474,UNIT,2017
361,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AGRIBISNIS,14027,UNIT,2017
317,32,JAWA BARAT,3205,KABUPATEN GARUT,KERAJINAN,18229,UNIT,2017
419,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,30632,UNIT,2017
417,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KERAJINAN,18499,UNIT,2017
283,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,25436,UNIT,2017
404,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,INDUSTRI,19350,UNIT,2017
382,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,13386,UNIT,2017
325,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,29033,UNIT,2017
314,32,JAWA BARAT,3205,KABUPATEN GARUT,INDUSTRI,67048,UNIT,2017
438,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA,13123,UNIT,2017
409,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,7266,UNIT,2017
276,32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,43088,UNIT,2017
373,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,17634,UNIT,2017
423,32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,28421,UNIT,2017
530,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,5162,UNIT,2017
519,32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,6578,UNIT,2017
378,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA,9617,UNIT,2017
415,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,31644,UNIT,2017
449,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,4707,UNIT,2017
528,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,10154,UNIT,2017
277,32,JAWA BARAT,3201,KABUPATEN BOGOR,KERAJINAN,29244,UNIT,2017
504,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,21589,UNIT,2017
384,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,51350,UNIT,2017
505,32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,26537,UNIT,2017
539,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,3680,UNIT,2017
397,32,JAWA BARAT,3213,KABUPATEN SUBANG,KERAJINAN,11998,UNIT,2017
288,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,19535,UNIT,2017
531,32,JAWA BARAT,3279,KOTA BANJAR,AGRIBISNIS,2588,UNIT,2017
323,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,19980,UNIT,2017
503,32,JAWA BARAT,3276,KOTA DEPOK,FASHION,24479,UNIT,2017
425,32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,31205,UNIT,2017
468,32,JAWA BARAT,3272,KOTA SUKABUMI,JASA,2506,UNIT,2017
555,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,28645,UNIT,2018
798,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,8650,UNIT,2018
650,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,4458,UNIT,2018
750,32,JAWA BARAT,3273,KOTA BANDUNG,OBAT-OBATAN,15001,UNIT,2018
770,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,6211,UNIT,2018
703,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,15954,UNIT,2018
804,32,JAWA BARAT,3279,KOTA BANJAR,INDUSTRI,5743,UNIT,2018
745,32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,58138,UNIT,2018
785,32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,7108,UNIT,2018
610,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,6596,UNIT,2018
734,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,8343,UNIT,2018
797,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KERAJINAN,9631,UNIT,2018
575,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,38057,UNIT,2018
633,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,17186,UNIT,2018
593,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,32964,UNIT,2018
617,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KERAJINAN,9058,UNIT,2018
727,32,JAWA BARAT,3271,KOTA BOGOR,KERAJINAN,6025,UNIT,2018
726,32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,10771,UNIT,2018
728,32,JAWA BARAT,3271,KOTA BOGOR,JASA,5484,UNIT,2018
764,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,43986,UNIT,2018
569,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,26777,UNIT,2018
597,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KERAJINAN,13479,UNIT,2018
603,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,15357,UNIT,2018
553,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,50213,UNIT,2018
554,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,INDUSTRI,66760,UNIT,2018
783,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,10367,UNIT,2018
685,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,34617,UNIT,2018
706,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,19212,UNIT,2018
700,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,7345,UNIT,2018
613,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,17719,UNIT,2018
584,32,JAWA BARAT,3205,KABUPATEN GARUT,INDUSTRI,50041,UNIT,2018
693,32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,25969,UNIT,2018
547,32,JAWA BARAT,3201,KABUPATEN BOGOR,KERAJINAN,32923,UNIT,2018
635,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,21166,UNIT,2018
658,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,15387,UNIT,2018
602,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,7536,UNIT,2018
731,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,3635,UNIT,2018
660,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,9803,UNIT,2018
618,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,9770,UNIT,2018
592,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,11719,UNIT,2018
674,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,INDUSTRI,27989,UNIT,2018
717,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KERAJINAN,3774,UNIT,2018
